TransactionNo,CustomerNo,TotalPrice
581352,14698,37.14
581352,14698,30.95
581352,14698,6.19
581352,14698,6.04
581356,17830,12.38
581356,17830,12.38
581356,17830,12.38
581356,17830,12.38
581356,17830,6.19
581356,17830,74.28
581356,17830,37.14
581357,13314,74.28
581357,13314,37.14
581357,13314,74.28
581357,13314,24.76
581357,13314,74.28
581357,13314,37.14
581357,13314,154.75
581357,13314,154.75
581357,13314,154.75
581357,13314,74.28
581357,13314,154.75
581357,13314,12.38
581357,13314,6.19
581357,13314,61.9
581357,13314,74.28
581358,17436,74.28
581358,17436,37.14
581358,17436,37.14
581358,17436,74.28
581358,17436,37.14
581361,17522,297.12
581361,17522,74.28
581361,17522,74.28
581361,17522,37.14
581361,17522,74.28
581361,17522,74.28
581375,16210,49.52
581375,16210,297.12
581375,16210,37.14
581375,16210,74.28
581375,16210,5942.4
581375,16210,24.76
581375,16210,18.57
581375,16210,18.57
581375,16210,18.57
581375,16210,18.57
581375,16210,18.57
581375,16210,18.57
581376,14719,37.14
581376,14719,24.76
581376,14719,24.76
581376,14719,24.76
581376,14719,24.76
581376,14719,24.76
581376,14719,24.76
581376,14719,24.76
581376,14719,30.95
581376,14719,24.76
581376,14719,37.14
581376,14719,37.14
581376,14719,37.14
581376,14719,37.14
581376,14719,30.95
581376,14719,24.76
581376,14719,24.76
581376,14719,30.95
581376,14719,30.95
581376,14719,12.38
581376,14719,6.19
581376,14719,24.76
581376,14719,37.14
581376,14719,37.14
581376,14719,24.76
581376,14719,24.76
581376,14719,12.38
581376,14719,12.38
581376,14719,12.38
581376,14719,12.38
581376,14719,12.38
581376,14719,24.76
581376,14719,37.14
581376,14719,37.14
581376,14719,37.14
581376,14719,43.44
581376,14719,43.44
581376,14719,43.44
581376,14719,14.48
581376,14719,14.48
581376,14719,28.96
581376,14719,7.24
581376,14719,7.24
581376,14719,43.44
581376,14719,43.44
581376,14719,43.44
581376,14719,37.14
581376,14719,24.76
581376,14719,37.14
581376,14719,24.76
581376,14719,148.56
581376,14719,74.28
581376,14719,6.19
581376,14719,6.19
581377,14138,111.42
581377,14138,148.56
581377,14138,74.28
581377,14138,18.57
581377,14138,24.76
581377,14138,37.14
581377,14138,24.76
581377,14138,24.76
581377,14138,24.76
581377,14138,74.28
581377,14138,74.28
581377,14138,148.56
581377,14138,74.28
581377,14138,74.28
581378,17673,12.38
581378,17673,12.38
581378,17673,12.38
581378,17673,18.57
581378,17673,24.76
581378,17673,18.57
581378,17673,24.76
581378,17673,37.14
581378,17673,37.14
581378,17673,37.14
581378,17673,24.76
581378,17673,12.38
581378,17673,12.38
581378,17673,12.38
581378,17673,61.9
581378,17673,24.76
581378,17673,12.38
581378,17673,12.38
581378,17673,24.76
581378,17673,18.57
581378,17673,37.14
581378,17673,12.38
581378,17673,74.28
581379,13954,74.28
581379,13954,74.28
581379,13954,49.52
581379,13954,37.14
581379,13954,49.52
581379,13954,74.28
581379,13954,74.28
581379,13954,24.76
581379,13954,72.48
581379,13954,74.28
581379,13954,12.38
581379,13954,6.19
581380,13102,74.28
581380,13102,37.14
581380,13102,74.28
581380,13102,30.95
581380,13102,72.48
581380,13102,108.72
581380,13102,72.48
581381,16933,108.72
581381,16933,18.12
581381,16933,36.24
581381,16933,37.14
581381,16933,12.38
581381,16933,24.76
581381,16933,24.76
581381,16933,74.28
581381,16933,7.24
581381,16933,28.96
581381,16933,28.96
581381,16933,28.96
581381,16933,14.48
581381,16933,86.88
581381,16933,108.6
581381,16933,28.96
581381,16933,86.88
581381,16933,86.88
581381,16933,21.72
581381,16933,14.48
581381,16933,7.24
581381,16933,181
581381,16933,21.72
581381,16933,14.48
581382,13860,43.44
581382,13860,86.88
581382,13860,86.88
581382,13860,57.92
581382,13860,28.96
581382,13860,28.96
581382,13860,43.44
581382,13860,21.72
581382,13860,14.48
581382,13860,43.44
581382,13860,43.44
581382,13860,12.38
581382,13860,297.12
581382,13860,148.56
581382,13860,72.48
581382,13860,74.28
581382,13860,74.28
581382,13860,148.56
581382,13860,72.4
581382,13860,72.4
581383,15399,74.28
581383,15399,24.76
581383,15399,24.16
581383,15399,37.14
581383,15399,74.28
581383,15399,61.9
581383,15399,74.28
581383,15399,74.28
581383,15399,74.28
581383,15399,74.28
581383,15399,74.28
581383,15399,37.14
581383,15399,37.14
581383,15399,148.56
581383,15399,74.28
581383,15399,74.28
581383,15399,61.9
581383,15399,61.9
581385,13298,148.56
581385,13298,445.68
581394,16892,24.76
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,12.38
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,6.19
581395,16892,7.24
581395,16892,7.24
581395,16892,7.24
581395,16892,43.44
581395,16892,24.76
581395,16892,24.76
581395,16892,12.38
581395,16892,6.19
581395,16892,18.57
581396,15189,111.42
581396,15189,297.12
581396,15189,148.56
581397,17668,18.57
581397,17668,18.57
581397,17668,12.38
581397,17668,12.38
581397,17668,24.76
581397,17668,148.56
581397,17668,148.56
581398,17243,6.19
581398,17243,6.19
581398,17243,61.9
581398,17243,222.84
581398,17243,74.28
581398,17243,148.56
581398,17243,148.56
581398,17243,61.9
581398,17243,24.76
581399,17528,24.76
581399,17528,37.14
581399,17528,297.12
581399,17528,297.12
581399,17528,74.28
581399,17528,24.76
581399,17528,74.28
581399,17528,74.28
581399,17528,74.28
581399,17528,74.28
581399,17528,24.76
581399,17528,24.76
581399,17528,61.9
581399,17528,61.9
581400,14056,6.19
581400,14056,18.57
581400,14056,18.57
581400,14056,12.38
581400,14056,24.76
581400,14056,12.38
581400,14056,12.38
581400,14056,18.57
581400,14056,18.57
581400,14056,30.95
581400,14056,12.38
581400,14056,24.76
581400,14056,6.19
581400,14056,24.76
581400,14056,36.24
581400,14056,24.76
581400,14056,49.52
581400,14056,24.76
581400,14056,12.38
581400,14056,37.14
581400,14056,43.33
581400,14056,12.38
581400,14056,6.19
581400,14056,12.38
581400,14056,12.38
581400,14056,37.14
581400,14056,12.38
581400,14056,6.19
581400,14056,18.57
581400,14056,18.57
581400,14056,6.19
581400,14056,12.38
581400,14056,18.57
581400,14056,12.38
581400,14056,24.76
581400,14056,43.33
581400,14056,18.57
581400,14056,12.38
581400,14056,74.28
581400,14056,49.52
581400,14056,74.28
581400,14056,55.71
581400,14056,6.04
581400,14056,18.12
581400,14056,12.08
581400,14056,6.19
581400,14056,6.19
581400,14056,30.95
581400,14056,12.38
581400,14056,12.38
581400,14056,30.95
581400,14056,30.95
581401,17644,24.16
581401,17644,60.4
581401,17644,61.9
581401,17644,61.9
581401,17644,24.76
581401,17644,148.56
581401,17644,148.56
581401,17644,37.14
581401,17644,49.52
581401,17644,24.16
581401,17644,12.08
581401,17644,12.08
581401,17644,12.08
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,72.48
581401,17644,60.4
581401,17644,60.4
581401,17644,60.4
581401,17644,60.4
581401,17644,60.4
581402,14653,24.16
581402,14653,24.16
581402,14653,24.16
581402,14653,24.16
581402,14653,24.16
581402,14653,18.12
581402,14653,72.48
581402,14653,74.28
581402,14653,12.38
581402,14653,12.38
581402,14653,24.16
581402,14653,37.14
581402,14653,6.19
581402,14653,6.19
581402,14653,49.52
581402,14653,12.38
581402,14653,12.38
581402,14653,18.57
581402,14653,18.57
581402,14653,6.19
581402,14653,6.19
581402,14653,6.19
581402,14653,6.19
581402,14653,24.76
581402,14653,24.76
581402,14653,37.14
581402,14653,12.38
581402,14653,18.57
581402,14653,37.14
581402,14653,74.28
581402,14653,49.52
581402,14653,49.52
581402,14653,48.32
581402,14653,48.32
581402,14653,123.8
581402,14653,72.48
581403,13510,72.48
581403,13510,48.32
581403,13510,49.52
581403,13510,297.12
581403,13510,148.56
581403,13510,148.56
581403,13510,74.28
581403,13510,74.28
581403,13510,24.76
581403,13510,18.57
581403,13510,24.76
581403,13510,18.57
581403,13510,148.56
581403,13510,61.9
581403,13510,61.9
581403,13510,49.52
581403,13510,49.52
581403,13510,12.38
581403,13510,61.9
581403,13510,61.9
581403,13510,61.9
581404,13680,74.28
581404,13680,74.28
581404,13680,105.23
581404,13680,24.76
581404,13680,24.76
581404,13680,24.76
581404,13680,36.24
581404,13680,37.14
581404,13680,24.76
581404,13680,49.52
581404,13680,6.19
581404,13680,6.19
581404,13680,24.76
581404,13680,12.38
581404,13680,61.9
581404,13680,72.4
581404,13680,28.96
581404,13680,28.96
581404,13680,28.96
581404,13680,57.92
581404,13680,43.44
581404,13680,57.92
581404,13680,57.92
581404,13680,43.44
581404,13680,28.96
581404,13680,43.44
581404,13680,43.44
581404,13680,21.72
581404,13680,18.12
581404,13680,6.04
581404,13680,36.24
581404,13680,24.16
581404,13680,24.16
581404,13680,24.16
581404,13680,18.12
581404,13680,18.12
581404,13680,12.08
581404,13680,36.24
581404,13680,36.24
581404,13680,18.12
581404,13680,18.57
581404,13680,49.52
581404,13680,18.57
581404,13680,18.57
581404,13680,24.76
581404,13680,24.76
581404,13680,24.76
581404,13680,24.76
581404,13680,37.14
581404,13680,55.71
581404,13680,24.76
581404,13680,12.38
581404,13680,37.14
581404,13680,12.38
581404,13680,12.38
581404,13680,12.38
581404,13680,12.38
581404,13680,12.38
581404,13680,80.47
581404,13680,37.14
581404,13680,55.71
581404,13680,18.57
581404,13680,37.14
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,49.52
581405,13521,6.19
581405,13521,18.57
581405,13521,12.38
581405,13521,6.19
581405,13521,18.57
581405,13521,12.38
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,24.76
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,18.57
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,24.76
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,18.57
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,18.57
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.04
581405,13521,6.04
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,30.95
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,6.19
581405,13521,24.76
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.04
581405,13521,6.19
581405,13521,30.95
581405,13521,6.19
581405,13521,12.38
581405,13521,12.38
581405,13521,14.48
581405,13521,7.24
581405,13521,7.24
581405,13521,14.48
581405,13521,28.96
581405,13521,14.48
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,14.48
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,14.48
581405,13521,14.48
581405,13521,7.24
581405,13521,28.96
581405,13521,43.44
581405,13521,7.24
581405,13521,7.24
581405,13521,14.48
581405,13521,7.24
581405,13521,14.48
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,21.72
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,7.24
581405,13521,14.48
581405,13521,14.48
581405,13521,28.96
581405,13521,6.19
581405,13521,6.19
581405,13521,14.48
581405,13521,7.24
581405,13521,21.72
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,12.38
581405,13521,12.38
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,6.19
581405,13521,12.38
581405,13521,24.76
581405,13521,6.19
581405,13521,6.19
581405,13521,12.38
581405,13521,18.57
581405,13521,12.38
581405,13521,24.76
581405,13521,24.76
581405,13521,12.38
581405,13521,12.38
581405,13521,24.76
581405,13521,6.19
581407,13263,24.76
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,18.57
581407,13263,6.19
581407,13263,6.19
581407,13263,24.76
581407,13263,6.19
581407,13263,6.19
581407,13263,160.94
581407,13263,30.95
581407,13263,30.95
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,18.57
581407,13263,18.57
581407,13263,74.28
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,12.38
581407,13263,12.38
581407,13263,6.19
581407,13263,12.38
581407,13263,6.19
581407,13263,12.38
581407,13263,12.38
581407,13263,6.19
581407,13263,6.19
581407,13263,12.38
581407,13263,12.38
581407,13263,12.38
581407,13263,6.19
581407,13263,6.19
581407,13263,6.19
581407,13263,12.38
581407,13263,18.57
581407,13263,12.38
581407,13263,6.19
581410,13098,445.68
581410,13098,181
581410,13098,347.52
581410,13098,72.4
581410,13098,57.92
581410,13098,57.92
581410,13098,362
581410,13098,543
581410,13098,86.88
581410,13098,86.88
581410,13098,309.5
581410,13098,309.5
581410,13098,1286.88
581410,13098,367.68
581410,13098,275.76
581410,13098,306.4
581410,13098,612.8
581410,13098,464.25
581410,13098,74.28
581410,13098,61.9
581410,13098,724
581410,13098,123.8
581410,13098,144.8
581410,13098,153.2
581410,13098,123.8
581411,17554,99.04
581411,17554,123.8
581411,17554,99.04
581411,17554,24.76
581411,17554,61.9
581411,17554,74.28
581412,14415,18.57
581412,14415,12.38
581412,14415,6.19
581412,14415,6.19
581412,14415,12.38
581412,14415,12.38
581412,14415,24.76
581412,14415,30.95
581412,14415,24.76
581412,14415,61.9
581412,14415,55.71
581412,14415,12.38
581412,14415,12.38
581412,14415,6.19
581412,14415,18.57
581412,14415,6.19
581412,14415,6.19
581412,14415,6.19
581412,14415,6.19
581412,14415,43.33
581412,14415,37.14
581412,14415,37.14
581412,14415,6.19
581412,14415,6.19
581412,14415,12.38
581412,14415,37.14
581412,14415,37.14
581412,14415,74.28
581412,14415,74.28
581412,14415,74.28
581412,14415,37.14
581412,14415,24.76
581412,14415,6.19
581412,14415,217.44
581412,14415,6.04
581412,14415,144.96
581412,14415,36.24
581412,14415,36.24
581412,14415,72.48
581412,14415,120.8
581412,14415,181.2
581412,14415,72.48
581412,14415,72.48
581412,14415,72.48
581412,14415,72.48
581412,14415,72.48
581412,14415,24.16
581412,14415,6.19
581412,14415,6.19
581412,14415,30.2
581412,14415,24.16
581412,14415,222.84
581412,14415,6.19
581412,14415,6.19
581412,14415,6.19
581412,14415,12.38
581412,14415,18.57
581412,14415,6.19
581412,14415,6.19
581412,14415,12.38
581412,14415,12.38
581412,14415,12.38
581412,14415,18.57
581412,14415,6.19
581412,14415,6.19
581412,14415,12.38
581412,14415,18.57
581412,14415,18.57
581412,14415,18.57
581412,14415,167.13
581412,14415,24.76
581412,14415,24.76
581412,14415,37.14
581412,14415,24.76
581412,14415,37.14
581412,14415,12.38
581412,14415,18.57
581412,14415,12.38
581412,14415,18.57
581412,14415,12.38
581412,14415,18.57
581412,14415,24.76
581412,14415,37.14
581412,14415,6.19
581412,14415,74.28
581412,14415,191.89
581412,14415,148.56
581412,14415,6.19
581412,14415,30.95
581412,14415,74.28
581412,14415,12.38
581412,14415,24.76
581412,14415,18.57
581412,14415,24.76
581412,14415,49.52
581412,14415,24.76
581412,14415,74.28
581412,14415,74.28
581412,14415,12.38
581412,14415,6.19
581412,14415,6.19
581412,14415,61.9
581412,14415,30.95
581412,14415,30.95
581412,14415,18.57
581412,14415,60.4
581412,14415,60.4
581412,14415,24.76
581412,14415,18.57
581412,14415,12.38
581412,14415,18.57
581412,14415,18.57
581412,14415,6.19
581412,14415,12.38
581412,14415,18.57
581413,16833,24.76
581413,16833,148.56
581413,16833,24.76
581413,16833,24.76
581413,16833,74.28
581413,16833,61.9
581413,16833,24.76
581413,16833,24.76
581413,16833,74.28
581413,16833,37.14
581413,16833,61.9
581413,16833,61.9
581413,16833,51.3
581413,16833,61.9
581413,16833,61.9
581414,14730,6.19
581414,14730,37.14
581414,14730,6.19
581414,14730,6.04
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,74.28
581414,14730,74.28
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,7.24
581414,14730,7.24
581414,14730,14.48
581414,14730,7.24
581414,14730,7.24
581414,14730,14.48
581414,14730,7.24
581414,14730,7.24
581414,14730,7.24
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,30.2
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,148.56
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581414,14730,148.56
581414,14730,37.14
581414,14730,12.38
581414,14730,6.19
581414,14730,74.28
581414,14730,6.19
581414,14730,6.19
581414,14730,6.19
581414,14730,24.76
581414,14730,18.57
581414,14730,6.19
581414,14730,6.19
581414,14730,12.38
581415,13269,37.14
581415,13269,148.56
581415,13269,148.56
581415,13269,24.76
581415,13269,74.28
581415,13269,445.68
581415,13269,72.48
581415,13269,74.28
581415,13269,148.56
581415,13269,74.28
581415,13269,74.28
581415,13269,74.28
581416,14569,6.19
581416,14569,6.19
581416,14569,6.19
581416,14569,99.04
581416,14569,297.12
581416,14569,12.38
581416,14569,18.57
581416,14569,7.24
581416,14569,14.48
581416,14569,7.24
581416,14569,14.48
581416,14569,7.24
581417,13013,28.96
581417,13013,57.92
581417,13013,43.44
581417,13013,49.52
581417,13013,72.4
581417,13013,72.4
581417,13013,173.76
581417,13013,289.6
581418,17451,30.95
581418,17451,74.28
581418,17451,72.48
581418,17451,74.28
581418,17451,148.56
581418,17451,74.28
581418,17451,185.7
581418,17451,18.57
581418,17451,74.28
581418,17451,24.76
581418,17451,74.28
581418,17451,37.14
581418,17451,61.9
581419,15484,297.12
581419,15484,1782.72
581419,15484,297.12
581419,15484,148.56
581419,15484,148.56
581419,15484,74.28
581419,15484,148.56
581419,15484,99.04
581419,15484,148.56
581419,15484,12.38
581419,15484,37.14
581419,15484,74.28
581419,15484,49.52
581419,15484,74.28
581419,15484,111.42
581419,15484,49.52
581419,15484,74.28
581419,15484,49.52
581419,15484,74.28
581419,15484,49.52
581419,15484,151
581419,15484,151
581419,15484,151
581419,15484,92.85
581419,15484,74.28
581419,15484,74.28
